accountID,companyID,label,initialPurchaseMonth,bin_Efiles,bin_CustomerSpend,firmSize_NumPreparers,productUsage_NumLogs,firmLocation_UrbanRural,numClients,customerSupport_Flag,usedPromotion_Flag,All States,Efile,Evaluation,Federal,First State,Portal,Prior Year,Upgrade,Enterprise,UnlimitedEfile,Pre-paid E-file
84420080,90461,churned,3.0,19-31 efiles,$469-$628,1.0,326.0,1.0,67.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4157703,54416,churned,3.0,<= 3 efiles,$371-$468,1.0,61.0,5.0,112.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45704011,14096,churned,3.0,<= 3 efiles,<= $300,1.0,22.0,30.0,65.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25684026,12946,churned,3.0,4-10 efiles,$469-$628,1.0,63.0,20.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
90021391,6472,churned,3.0,<= 3 efiles,$469-$628,2.0,96.0,417.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19256894,39742,churned,10.0,<= 3 efiles,$629-$866,1.0,1289.0,2.0,48.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51916515,45652,churned,11.0,<= 3 efiles,$1192-$1400,1.0,20.0,14.0,55.6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9257126,15244,churned,1.0,4-10 efiles,$469-$628,3.0,115.0,5.0,61.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
89194651,24134,churned,1.0,<= 3 efiles,$301-$370,1.0,17.0,33.0,86.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8095965,48368,churned,12.0,4-10 efiles,$469-$628,1.0,127.0,417.0,98.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96150156,63364,churned,12.0,<= 3 efiles,$1192-$1400,1.0,3.0,203.0,28.4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26903134,2264,churned,10.0,<= 3 efiles,$1999-$2988,1.0,2632.0,88.0,235.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39611695,11421,churned,6.0,19-31 efiles,$629-$866,1.0,875.0,1.0,39.4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
52941289,26415,churned,6.0,<= 3 efiles,<= $300,1.0,25.0,9.0,103.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10696901,91147,churned,8.0,4-10 efiles,$301-$370,1.0,70.0,74.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46147630,22424,churned,10.0,<= 3 efiles,$469-$628,1.0,47.0,2.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
14696485,23492,churned,10.0,<= 3 efiles,$629-$866,1.0,3344.8,93.0,297.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4162629,37149,churned,12.0,<= 3 efiles,<= $300,1.0,72.0,629.0,69.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5392334,4114,churned,1.0,19-31 efiles,$1192-$1400,2.0,568.0,629.0,100.2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
16611218,14442,churned,1.0,<= 3 efiles,$301-$370,1.0,760.2,98.0,105.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70126984,42541,churned,1.0,<= 3 efiles,$1192-$1400,2.0,2100.0,629.0,69.6,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26511169,41383,churned,12.0,<= 3 efiles,$371-$468,1.0,33.0,74.0,61.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5314371,7454,churned,1.0,<= 3 efiles,$1192-$1400,1.0,856.0,47.0,112.2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
94197660,42694,churned,1.0,4-10 efiles,$1192-$1400,1.0,50.0,391.0,52.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
89815476,44288,churned,11.0,4-10 efiles,<= $300,1.0,131.0,5.0,33.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17910167,56464,churned,1.0,<= 3 efiles,<= $300,1.0,51.0,629.0,143.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43691601,44904,churned,1.0,<= 3 efiles,> $2988,1.0,497.4,43.0,169.6,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46918779,4142,churned,1.0,> 128 efiles,$1401-$1998,14.0,19570.0,11.0,973.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
139598,47340,churned,1.0,> 128 efiles,$1401-$1998,1.0,1817.0,6.0,105.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
83191158,54487,churned,1.0,11-18 efiles,$301-$370,1.0,331.0,30.0,118.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37591813,44347,churned,1.0,<= 3 efiles,<= $300,1.0,319.2,2.0,118.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41970619,14486,churned,1.0,<= 3 efiles,$629-$866,1.0,465.0,3.0,141.2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
90939218,76449,churned,1.0,58-128 efiles,$629-$866,13.0,1134.0,12.0,141.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5937571,84485,churned,1.0,<= 3 efiles,$371-$468,1.0,1574.0,391.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3791688,94014,churned,1.0,32-57 efiles,$1401-$1998,3.0,921.0,28.0,82.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
74426000,645,churned,2.0,19-31 efiles,$629-$866,1.0,183.0,297.0,140.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36416969,54088,churned,2.0,58-128 efiles,$1401-$1998,5.0,1030.0,391.0,83.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
8956610,56451,churned,2.0,<= 3 efiles,$469-$628,1.0,639.2,103.0,95.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47248230,54327,churned,2.0,19-31 efiles,$867-$1191,1.0,197.0,4.0,25.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11252662,58472,churned,2.0,<= 3 efiles,$371-$468,1.0,800.0,2.0,95.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31301061,32245,churned,2.0,<= 3 efiles,$301-$370,1.0,31.0,9.0,84.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6923799,55064,churned,2.0,<= 3 efiles,$629-$866,1.0,37.0,629.0,100.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20498545,65604,churned,2.0,4-10 efiles,$1999-$2988,2.0,558.0,30.0,26.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
93102057,87574,churned,3.0,<= 3 efiles,$371-$468,1.0,937.0,7.0,140.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20042673,74305,churned,2.0,32-57 efiles,$469-$628,1.0,484.0,6.0,84.4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41096072,54747,churned,2.0,<= 3 efiles,$1192-$1400,1.0,69.0,6.0,79.6,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20933699,84865,churned,3.0,<= 3 efiles,$301-$370,1.0,145.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7967671,17893,churned,1.0,<= 3 efiles,$469-$628,1.0,4.0,78.0,100.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35611250,48657,churned,3.0,19-31 efiles,$301-$370,1.0,184.0,417.0,102.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7502870,57849,churned,3.0,> 128 efiles,$1401-$1998,7.0,1995.0,32.0,123.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
7902894,57949,churned,3.0,<= 3 efiles,$629-$866,1.0,126.0,9.0,64.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62097923,56419,churned,3.0,<= 3 efiles,$629-$866,1.0,211.4,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28159137,59412,churned,3.0,<= 3 efiles,$301-$370,1.0,32.0,2.0,177.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6743426,90461,churned,3.0,<= 3 efiles,$301-$370,1.0,111.0,1.0,77.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22077238,46941,churned,3.0,4-10 efiles,$301-$370,1.0,128.0,8.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
97879751,54445,churned,1.0,19-31 efiles,$1192-$1400,1.0,473.0,3.0,48.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28052459,48164,churned,3.0,<= 3 efiles,$301-$370,1.0,88.0,10.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47169512,24160,churned,5.0,<= 3 efiles,<= $300,1.0,713.4,1.0,511.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959574,66140,churned,5.0,<= 3 efiles,$1192-$1400,1.0,330.0,5.0,39.4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8668940,23504,churned,7.0,<= 3 efiles,$1192-$1400,1.0,298.6,24.0,100.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16919451,45118,churned,6.0,19-31 efiles,$1192-$1400,1.0,515.0,1.0,136.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
69089103,94165,churned,7.0,<= 3 efiles,$1192-$1400,18.0,64.0,37.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
28362619,5402,churned,9.0,<= 3 efiles,$371-$468,1.0,1164.8,19.0,75.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16164941,8416,churned,8.0,> 128 efiles,$1999-$2988,3.0,6770.0,23.0,164.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
91561510,63274,churned,12.0,<= 3 efiles,$301-$370,1.0,2699.4,11.0,85.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18976817,42404,churned,1.0,<= 3 efiles,$469-$628,1.0,126.0,2.0,48.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20214862,17444,churned,1.0,<= 3 efiles,$469-$628,1.0,65.0,297.0,69.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17335104,14487,churned,1.0,4-10 efiles,<= $300,1.0,108.0,945.0,84.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4075340,40415,churned,1.0,<= 3 efiles,$371-$468,1.0,44.0,103.0,110.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30136739,41443,churned,1.0,<= 3 efiles,$301-$370,2.0,1109.0,39.0,180.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8590163,25234,churned,11.0,<= 3 efiles,$1192-$1400,1.0,13.0,4.0,41.6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89974122,84144,churned,1.0,32-57 efiles,$629-$866,1.0,373.0,3.0,180.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16083593,44016,churned,1.0,> 128 efiles,$1999-$2988,2.0,3673.0,77.0,59.8,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
11973093,84804,churned,1.0,11-18 efiles,$1192-$1400,1.0,161.0,3.0,141.2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23914326,69604,churned,4.0,4-10 efiles,$1192-$1400,1.0,88.0,21.0,218.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65130442,26654,churned,4.0,<= 3 efiles,$629-$866,1.0,50.0,2.0,218.6,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19394142,33422,churned,10.0,<= 3 efiles,$1401-$1998,1.0,35.0,9.0,76.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40935771,12145,churned,5.0,<= 3 efiles,<= $300,1.0,792.8,17.0,511.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51975789,42541,churned,6.0,<= 3 efiles,$1999-$2988,1.0,11.0,23.0,34.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41456126,10997,churned,9.0,<= 3 efiles,$371-$468,1.0,6108.6,64.0,215.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29541674,46313,churned,11.0,<= 3 efiles,$301-$370,1.0,41.0,1.0,49.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
85964317,11744,churned,1.0,58-128 efiles,$1192-$1400,1.0,682.0,6.0,59.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14976491,49731,churned,9.0,<= 3 efiles,$1192-$1400,1.0,12.0,4.0,89.4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1136493,40099,churned,5.0,4-10 efiles,$469-$628,1.0,123.0,13.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17034274,41969,churned,9.0,<= 3 efiles,$629-$866,1.0,2070.6,8.0,80.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
10659474,22644,churned,11.0,<= 3 efiles,$629-$866,1.0,110.0,22.0,53.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
46118560,44065,churned,1.0,<= 3 efiles,$301-$370,2.0,1.0,108.0,123.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
64419316,24351,churned,10.0,32-57 efiles,$629-$866,1.0,424.0,1.0,17.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
61555849,41069,churned,5.0,4-10 efiles,$867-$1191,5.0,272.0,16.0,39.4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
96573163,34979,churned,12.0,11-18 efiles,$1192-$1400,1.0,568.0,8.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
53611219,25945,churned,11.0,32-57 efiles,$1192-$1400,2.0,289.0,13.0,53.6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17498615,64140,churned,1.0,<= 3 efiles,<= $300,1.0,4111.6,28.0,722.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79239051,94464,churned,1.0,4-10 efiles,$1192-$1400,1.0,201.0,33.0,121.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
78119139,74435,churned,1.0,<= 3 efiles,$1401-$1998,11.0,1062.0,9.0,68.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
49667081,48445,churned,1.0,4-10 efiles,$1401-$1998,1.0,206.0,146.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
55719447,38771,churned,1.0,<= 3 efiles,$301-$370,1.0,1285.0,945.0,630.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12448709,41496,churned,1.0,<= 3 efiles,$1401-$1998,2.0,790.0,391.0,105.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
49691488,42456,churned,1.0,11-18 efiles,$371-$468,2.0,408.0,945.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
68001529,74448,churned,1.0,<= 3 efiles,$301-$370,1.0,79.0,30.0,108.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
74682179,20846,churned,1.0,4-10 efiles,$1192-$1400,1.0,132.0,54.0,10.4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29501975,44482,churned,1.0,4-10 efiles,$469-$628,1.0,129.0,6.0,39.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12201001,64294,churned,1.0,58-128 efiles,$1192-$1400,1.0,1948.0,11.0,123.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11579521,79449,churned,2.0,<= 3 efiles,$301-$370,1.0,1.0,15.0,92.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91689176,98444,churned,2.0,11-18 efiles,$629-$866,3.0,168.0,234.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
97919461,48496,churned,1.0,<= 3 efiles,<= $300,1.0,2.0,5.0,183.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20624123,40593,churned,2.0,<= 3 efiles,$469-$628,1.0,47.0,4.0,124.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4722230,24075,churned,2.0,<= 3 efiles,<= $300,1.0,179.0,417.0,21.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10922626,24510,churned,2.0,<= 3 efiles,$301-$370,1.0,69.0,7.0,21.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60905017,36440,churned,1.0,<= 3 efiles,$1401-$1998,1.0,137.0,44.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
46113998,42451,churned,2.0,<= 3 efiles,$301-$370,1.0,129.0,104.8,83.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
322312,51254,churned,2.0,<= 3 efiles,$301-$370,1.0,64.2,4.0,18.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
99836661,83964,churned,12.0,4-10 efiles,$371-$468,1.0,144.0,16.0,64.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
72028436,53405,churned,2.0,<= 3 efiles,$371-$468,1.0,59.0,1.0,53.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48049025,45315,churned,2.0,<= 3 efiles,$301-$370,1.0,323.6,21.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96640245,41525,churned,2.0,<= 3 efiles,<= $300,1.0,14.0,39.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9040762,58455,churned,2.0,4-10 efiles,$371-$468,1.0,62.0,945.0,54.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27500493,54366,churned,2.0,<= 3 efiles,$1192-$1400,1.0,252.0,24.0,47.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
71410113,53476,churned,2.0,<= 3 efiles,$867-$1191,1.0,240.0,4.0,249.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3206095,54975,churned,2.0,<= 3 efiles,$469-$628,1.0,363.0,9.0,35.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18980061,37546,churned,2.0,<= 3 efiles,$301-$370,1.0,27.0,30.0,59.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96403217,47579,churned,2.0,<= 3 efiles,$1192-$1400,1.0,1.0,5.0,34.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42575052,95499,churned,3.0,<= 3 efiles,$301-$370,1.0,30.0,38.0,77.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91227047,16404,churned,3.0,<= 3 efiles,$301-$370,1.0,162.0,10.0,80.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31903696,3146,churned,3.0,<= 3 efiles,<= $300,1.0,19.0,38.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19129574,14691,churned,3.0,<= 3 efiles,$469-$628,1.0,129.8,10.0,203.6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27690030,63714,churned,3.0,<= 3 efiles,$301-$370,1.0,50.0,3.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77694920,42639,churned,3.0,<= 3 efiles,$1192-$1400,1.0,9.0,30.0,56.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12660922,84346,churned,12.0,<= 3 efiles,> $2988,1.0,21.0,945.0,71.6,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
93861420,44396,churned,4.0,<= 3 efiles,$469-$628,1.0,23.0,112.0,10.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10438146,6344,churned,4.0,<= 3 efiles,<= $300,1.0,7.0,2.0,105.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72401223,62451,churned,4.0,<= 3 efiles,$629-$866,1.0,82.0,7.0,135.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27281110,95644,churned,4.0,<= 3 efiles,$629-$866,1.0,23.0,10.0,192.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29888131,26419,churned,9.0,4-10 efiles,$867-$1191,1.0,55.0,1.0,92.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41422241,52643,churned,4.0,<= 3 efiles,$867-$1191,1.0,639.0,6.0,152.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86227128,46685,churned,4.0,<= 3 efiles,$301-$370,1.0,19.0,65.0,218.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50092895,43628,churned,3.0,19-31 efiles,$867-$1191,3.0,271.0,55.0,56.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
80350129,46416,churned,3.0,<= 3 efiles,$301-$370,2.0,294.0,19.0,67.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16626157,63941,churned,3.0,<= 3 efiles,$371-$468,1.0,75.0,5.0,72.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43043293,64434,churned,4.0,<= 3 efiles,$301-$370,1.0,22.0,11.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8300972,46345,churned,4.0,<= 3 efiles,<= $300,1.0,97.8,33.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10603282,47246,churned,4.0,<= 3 efiles,$301-$370,1.0,20.0,7.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91986200,14836,churned,4.0,<= 3 efiles,$301-$370,1.0,90.4,11.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
